tournament,code,trips,doubs,octas,quarters,semis,finals
Beltway,Millburn WH,,1,1,1,1,1
Beltway,Collegiate EW,,1,0,-1,-1,-1
Beltway,Gilmour SW,,1,0,-1,-1,-1
Beltway,Byram Hills RP,,1,0,-1,-1,-1
Beltway,Hunter TF,,1,0,-1,-1,-1
Beltway,Byram Hills AG,,0,-1,-1,-1,-1
Beltway,Harrison MZ,,1,0,-1,-1,-1
Beltway,Millburn CS,,1,0,-1,-1,-1
Beltway,Westford AS,,0,-1,-1,-1,-1
Beltway,Thomas Jefferson HSST NB,,0,-1,-1,-1,-1
Beltway,Loyola Blakefield AB,,0,-1,-1,-1,-1
Beltway,Palo Alto (Independent) BH,,1,0,-1,-1,-1
Beltway,Success Academy SC,,-1,-1,-1,-1,-1
Beltway,Randolph HK,,-1,-1,-1,-1,-1
Beltway,Collegiate DM,,-1,-1,-1,-1,-1
Beltway,Randolph EW,,-1,-1,-1,-1,-1
Beltway,Freedom HS Speech and Debate SK,,-1,-1,-1,-1,-1
Beltway,Thomas Jefferson HSST AK,,-1,-1,-1,-1,-1
Beltway,Randolph AP,,-1,-1,-1,-1,-1
Beltway,Monticello KC,,-1,-1,-1,-1,-1
Beltway,Heights TC,,-1,-1,-1,-1,-1
Beltway,Thomas Jefferson HSST AS,,-1,-1,-1,-1,-1
Beltway,Dallastown Area AZ,,-1,-1,-1,-1,-1
Beltway,Heights WD,,-1,-1,-1,-1,-1
Beltway,Dallastown Area OM,,-1,-1,-1,-1,-1
Beltway,Dallastown Area ND,,-1,-1,-1,-1,-1
Beltway,Upper Dublin RZ,,-1,-1,-1,-1,-1
Beltway,Vincentian Academy (Independent) TK,,-1,-1,-1,-1,-1
Beltway,Heights LC,,-1,-1,-1,-1,-1
Beltway,Heights TCl,,-1,-1,-1,-1,-1
Beltway,Harrison LC,,-1,-1,-1,-1,-1
Beltway,Loyola Blakefield JH,,-1,-1,-1,-1,-1
Beltway,Dallastown Area NK,,-1,-1,-1,-1,-1
Beltway,Thomas Jefferson HSST ASi,,-1,-1,-1,-1,-1
Beltway,Thomas Jefferson HSST SJ,,-1,-1,-1,-1,-1
Beltway,Heights HL,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology HS,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology XD,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology RL,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology AC,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology PS,,-1,-1,-1,-1,-1
Beltway,CandT Youth Technology YS,,-1,-1,-1,-1,-1
Meadows,Crossroads NS,,1,1,1,0,-1
Meadows,Greenhill BE,,1,1,1,1,1
Meadows,Harvard-Westlake CC,,1,1,1,0,-1
Meadows,Greenhill VA,,1,1,1,1,1
Meadows,Clements Indepedent FT,,1,1,0,-1,-1
Meadows,La Canada AZ,,1,1,0,-1,-1
Meadows,Greenhill GB,,1,1,0,-1,-1
Meadows,Peninsula JL,,1,1,0,-1,-1
Meadows,Law Magnet DD,,1,0,-1,-1,-1
Meadows,Harvard-Westlake EE,,0,-1,-1,-1,-1
Meadows,Loyola JO,,0,-1,-1,-1,-1
Meadows,Cambridge Rindge and Latin OS,,1,0,-1,-1,-1
Meadows,Interlake AL,,0,-1,-1,-1,-1
Meadows,Harvard-Westlake NS,,1,0,-1,-1,-1
Meadows,Harvard-Westlake CE,,1,0,-1,-1,-1
Meadows,Kinkaid JY,,0,-1,-1,-1,-1
Meadows,Lynbrook VV,,1,0,-1,-1,-1
Meadows,La Costa Canyon RL,,0,-1,-1,-1,-1
Meadows,Loyola BS,,0,-1,-1,-1,-1
Meadows,Loyola AP,,1,0,-1,-1,-1
Meadows,Rowland Hall-St. Mark's KO,,0,-1,-1,-1,-1
Meadows,Lynbrook NS,,1,0,-1,-1,-1
Meadows,Harker KQ,,1,0,-1,-1,-1
Meadows,Loyola ZMa,,0,-1,-1,-1,-1
Meadows,Harvard-Westlake VC,,-1,-1,-1,-1,-1
Meadows,La Costa Canyon JC,,-1,-1,-1,-1,-1
Meadows,Kinkaid EH,,-1,-1,-1,-1,-1
Meadows,Harvard-Westlake NP,,-1,-1,-1,-1,-1
Meadows,La Reina EP,,-1,-1,-1,-1,-1
Meadows,Immaculate Heart DD,,-1,-1,-1,-1,-1
Meadows,Loyola DW,,-1,-1,-1,-1,-1
Meadows,Palo Alto (Independent) GC,,-1,-1,-1,-1,-1
Meadows,Lynbrook CW,,-1,-1,-1,-1,-1
Meadows,Lynbrook AP,,-1,-1,-1,-1,-1
Meadows,Marlborough MC,,-1,-1,-1,-1,-1
Meadows,Palo Alto (Independent) FZ,,-1,-1,-1,-1,-1
Meadows,Clovis North RG,,-1,-1,-1,-1,-1
Meadows,Brentwood RY,,-1,-1,-1,-1,-1
Meadows,West MT,,-1,-1,-1,-1,-1
Meadows,Kinkaid SS,,-1,-1,-1,-1,-1
Meadows,Harvard-Westlake WP,,-1,-1,-1,-1,-1
Meadows,Harker SL,,-1,-1,-1,-1,-1
Meadows,Palo Alto (Independent) ET,,-1,-1,-1,-1,-1
Meadows,Clark AR,,-1,-1,-1,-1,-1
Meadows,Canyon Springs GG,,-1,-1,-1,-1,-1
Meadows,Law Magnet JM,,-1,-1,-1,-1,-1
Meadows,West CC,,-1,-1,-1,-1,-1
Meadows,Arcadia VL,,-1,-1,-1,-1,-1
Meadows,Palo Alto (Independent) BH,,-1,-1,-1,-1,-1
Meadows,Harker EM,,-1,-1,-1,-1,-1
Meadows,West NC,,-1,-1,-1,-1,-1
Meadows,Palo Alto (Independent) CF,,-1,-1,-1,-1,-1
Meadows,La Reina ES,,-1,-1,-1,-1,-1
Meadows,Loyola GC,,-1,-1,-1,-1,-1
Meadows,Kinkaid VL,,-1,-1,-1,-1,-1
Meadows,Harvard-Westlake MG,,-1,-1,-1,-1,-1
Meadows,Loyola HF,,-1,-1,-1,-1,-1
Meadows,Brentwood AR,,-1,-1,-1,-1,-1
Meadows,Juan Diego Catholic CS,,-1,-1,-1,-1,-1
Meadows,Brentwood WJ,,-1,-1,-1,-1,-1
Meadows,Lynbrook SS,,-1,-1,-1,-1,-1
Meadows,Albany EK,,-1,-1,-1,-1,-1
Meadows,Loyola NT,,-1,-1,-1,-1,-1
Meadows,Sage Ridge SD,,-1,-1,-1,-1,-1
Meadows,Sage Ridge AC,,-1,-1,-1,-1,-1
Meadows,FSHA (Flintridge) ML,,-1,-1,-1,-1,-1
Meadows,Brentwood LR,,-1,-1,-1,-1,-1
Meadows,FSHA (Flintridge) CN,,-1,-1,-1,-1,-1
Hollywood,Peninsula JL,,1,1,1,1,0
Hollywood,Oakwood School - North Hollywood JW,,1,1,1,1,1
Hollywood,Peninsula KK,,1,0,-1,-1,-1
Hollywood,Brentwood JR,,1,1,1,0,-1
Hollywood,Oakwood School - North Hollywood JS,,1,1,0,-1,-1
Hollywood,Immaculate Heart LM,,1,1,1,0,-1
Hollywood,Peninsula IG,,1,0,-1,-1,-1
Hollywood,Marlborough AG,,1,1,0,-1,-1
Hollywood,Harvard-Westlake IP,,1,0,-1,-1,-1
Hollywood,Harvard-Westlake WP,,1,1,0,-1,-1
Hollywood,Immaculate Heart DD,,1,0,-1,-1,-1
Hollywood,Oakwood School - North Hollywood AM,,1,0,-1,-1,-1
Hollywood,Marlborough GK,,1,0,-1,-1,-1
Hollywood,Meadows KB,,1,1,0,-1,-1
Hollywood,Marlborough LG,,1,0,-1,-1,-1
Hollywood,Chaminade CP ER,,0,-1,-1,-1,-1
Hollywood,Brentwood WJ,,1,0,-1,-1,-1
Hollywood,Harvard-Westlake SP,,0,-1,-1,-1,-1
Hollywood,Harvard-Westlake LM,,0,-1,-1,-1,-1
Hollywood,Marlborough MC,,0,-1,-1,-1,-1
Hollywood,Harker SN,,0,-1,-1,-1,-1
Hollywood,Meadows SK,,0,-1,-1,-1,-1
Hollywood,Beckman JP,,0,-1,-1,-1,-1
Hollywood,La Costa Canyon JC,,-1,-1,-1,-1,-1
Hollywood,Brentwood EBl,,-1,-1,-1,-1,-1
Hollywood,West Ranch JW,,-1,-1,-1,-1,-1
Hollywood,Arcadia VL,,-1,-1,-1,-1,-1
Hollywood,Brentwood RY,,-1,-1,-1,-1,-1
Hollywood,Marlborough ZW,,-1,-1,-1,-1,-1
Hollywood,Meadows ER,,-1,-1,-1,-1,-1
Hollywood,Peninsula JLe,,-1,-1,-1,-1,-1
Hollywood,Immaculate Heart MS,,-1,-1,-1,-1,-1
Hollywood,Brentwood EL,,-1,-1,-1,-1,-1
Hollywood,Harker ML,,-1,-1,-1,-1,-1
Hollywood,Brentwood JD,,-1,-1,-1,-1,-1
Hollywood,Harker CZ,,-1,-1,-1,-1,-1
Hollywood,Marlborough KR,,-1,-1,-1,-1,-1
Hollywood,Loyola NT,,-1,-1,-1,-1,-1
Hollywood,Loyola GR,,-1,-1,-1,-1,-1
Hollywood,Albany EK,,-1,-1,-1,-1,-1
Hollywood,Harvard-Westlake ER,,-1,-1,-1,-1,-1
Hollywood,Brentwood WL,,-1,-1,-1,-1,-1
Hollywood,Brophy CP KM,,-1,-1,-1,-1,-1
Hollywood,Immaculate Heart DE,,-1,-1,-1,-1,-1
Hollywood,La Reina EA,,-1,-1,-1,-1,-1
Hollywood,Brentwood EB,,-1,-1,-1,-1,-1
Hollywood,Marlborough CC,,-1,-1,-1,-1,-1
Hollywood,Harker KS,,-1,-1,-1,-1,-1
Hollywood,La Reina AM,,-1,-1,-1,-1,-1
Hollywood,Harker SP,,-1,-1,-1,-1,-1
Hollywood,San Dieguito SZ,,-1,-1,-1,-1,-1
Hollywood,Harker SS,,-1,-1,-1,-1,-1
Hollywood,Peninsula SM,,-1,-1,-1,-1,-1
Hollywood,San Dieguito DF,,-1,-1,-1,-1,-1
Hollywood,San Dieguito OH,,-1,-1,-1,-1,-1
Hollywood,Harvard-Westlake EW,,-1,-1,-1,-1,-1
Hollywood,Harker AM,,-1,-1,-1,-1,-1
Hollywood,Polytechnic EM,,-1,-1,-1,-1,-1
Hollywood,Beckman KM,,-1,-1,-1,-1,-1
Hollywood,Loyola ES,,-1,-1,-1,-1,-1
Hollywood,La Reina DS,,-1,-1,-1,-1,-1
Hollywood,La Costa Canyon AT,,-1,-1,-1,-1,-1
Hollywood,Loyola BJo,,-1,-1,-1,-1,-1
Hollywood,Meadows IO,,-1,-1,-1,-1,-1
Apple Valley,Harvard Westlake CC,,1,1,1,0,-1
Apple Valley,Harvard Westlake NS,,1,1,0,-1,-1
Apple Valley,Mission San Jose SS,,1,0,-1,-1,-1
Apple Valley,Greenhill BE,,1,1,1,1,1
Apple Valley,Mission San Jose LS,,1,0,-1,-1,-1
Apple Valley,Harrison KK,,1,0,-1,-1,-1
Apple Valley,Greenhill VA,,1,0,-1,-1,-1
Apple Valley,Harrison EA,,1,0,-1,-1,-1
Apple Valley,Greenhill GB,,1,1,0,-1,-1
Apple Valley,Millard North GB,,1,1,1,0,-1
Apple Valley,Northland Christian ML,,0,-1,-1,-1,-1
Apple Valley,Harrison RP,,1,1,0,-1,-1
Apple Valley,Strake Jesuit CP SM,,1,0,-1,-1,-1
Apple Valley,Bronx Science ZP,,0,-1,-1,-1,-1
Apple Valley,University JR,,0,-1,-1,-1,-1
Apple Valley,Harrison SR,,1,0,-1,-1,-1
Apple Valley,Harvard Westlake CE,,0,-1,-1,-1,-1
Apple Valley,Lake Highland Prep MC,,1,0,-1,-1,-1
Apple Valley,West Des Moines Valley TG,,1,1,1,1,0
Apple Valley,Scarsdale SJ,,0,-1,-1,-1,-1
Apple Valley,West Des Moines Valley TF,,0,-1,-1,-1,-1
Apple Valley,Walt Whitman LK,,1,1,0,-1,-1
Apple Valley,Harvard Westlake EE,,0,-1,-1,-1,-1
Apple Valley,Lake Highland Prep AA,,0,-1,-1,-1,-1
Apple Valley,Cedar Park MG,,0,-1,-1,-1,-1
Apple Valley,Loyola JO,,0,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP KF,,0,-1,-1,-1,-1
Apple Valley,Lexington LW,,0,-1,-1,-1,-1
Apple Valley,Bronx Science JS,,0,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP RC,,0,-1,-1,-1,-1
Apple Valley,Mission San Jose PB,,0,-1,-1,-1,-1
Apple Valley,Rosemount WL,,0,-1,-1,-1,-1
Apple Valley,Harrison SO,,-1,-1,-1,-1,-1
Apple Valley,Cy-Fair CM,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale DW,,-1,-1,-1,-1,-1
Apple Valley,DuPont Manual XH,,-1,-1,-1,-1,-1
Apple Valley,Bronx Science DR,,-1,-1,-1,-1,-1
Apple Valley,Presentation MS,,-1,-1,-1,-1,-1
Apple Valley,Bronx Science GM,,-1,-1,-1,-1,-1
Apple Valley,Dougherty Valley CS,,-1,-1,-1,-1,-1
Apple Valley,Barrington JH,,-1,-1,-1,-1,-1
Apple Valley,University HM,,-1,-1,-1,-1,-1
Apple Valley,Loyola BS,,-1,-1,-1,-1,-1
Apple Valley,Lexington NB,,-1,-1,-1,-1,-1
Apple Valley,Lake Highland Prep NP,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley EM,,-1,-1,-1,-1,-1
Apple Valley,Dowling Catholic JO,,-1,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP GN,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley CT,,-1,-1,-1,-1,-1
Apple Valley,American Heritage JY,,-1,-1,-1,-1,-1
Apple Valley,Millard North PK,,-1,-1,-1,-1,-1
Apple Valley,Mountain View DZ,,-1,-1,-1,-1,-1
Apple Valley,Dougherty Valley SZ,,-1,-1,-1,-1,-1
Apple Valley,Palo Alto GC,,-1,-1,-1,-1,-1
Apple Valley,St. Thomas JB,,-1,-1,-1,-1,-1
Apple Valley,Episcopal AB,,-1,-1,-1,-1,-1
Apple Valley,Houston Memorial PK,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale LS,,-1,-1,-1,-1,-1
Apple Valley,North Atlanta AM,,-1,-1,-1,-1,-1
Apple Valley,College Prep ZD,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley DR,,-1,-1,-1,-1,-1
Apple Valley,Lexington MZ,,-1,-1,-1,-1,-1
Apple Valley,Barrington SN,,-1,-1,-1,-1,-1
Apple Valley,Barrington HS,,-1,-1,-1,-1,-1
Apple Valley,Whitefish Bay SR,,-1,-1,-1,-1,-1
Apple Valley,American Heritage AD,,-1,-1,-1,-1,-1
Apple Valley,Loyola ZM,,-1,-1,-1,-1,-1
Apple Valley,Blaine HPR,,-1,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP MC,,-1,-1,-1,-1,-1
Apple Valley,Mountain View VPe,,-1,-1,-1,-1,-1
Apple Valley,Lake Highland Prep SP,,-1,-1,-1,-1,-1
Apple Valley,Marquette University GP,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley KK,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale MC,,-1,-1,-1,-1,-1
Apple Valley,College Prep DB,,-1,-1,-1,-1,-1
Apple Valley,Greenhill SK,,-1,-1,-1,-1,-1
Apple Valley,Hendrick Hudson MG,,-1,-1,-1,-1,-1
Apple Valley,Edina AV,,-1,-1,-1,-1,-1
Apple Valley,Presentation AS,,-1,-1,-1,-1,-1
Apple Valley,Barrington RJ,,-1,-1,-1,-1,-1
Apple Valley,Lexington KB,,-1,-1,-1,-1,-1
Apple Valley,Eagan BP,,-1,-1,-1,-1,-1
Apple Valley,Whitefish Bay SS,,-1,-1,-1,-1,-1
Apple Valley,Isidore Newman AA,,-1,-1,-1,-1,-1
Apple Valley,Mission San Jose RS,,-1,-1,-1,-1,-1
Apple Valley,Presentation KS,,-1,-1,-1,-1,-1
Apple Valley,Hockaday SM,,-1,-1,-1,-1,-1
Apple Valley,Whitefish Bay WT,,-1,-1,-1,-1,-1
Apple Valley,Marquette University HL,,-1,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP AS,,-1,-1,-1,-1,-1
Apple Valley,St Thomas Academy NW,,-1,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP ML,,-1,-1,-1,-1,-1
Apple Valley,Mountain View KX,,-1,-1,-1,-1,-1
Apple Valley,New Trier LK,,-1,-1,-1,-1,-1
Apple Valley,St Thomas Academy SK,,-1,-1,-1,-1,-1
Apple Valley,Lexington CL,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale AC,,-1,-1,-1,-1,-1
Apple Valley,Mission San Jose SSa,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley BG,,-1,-1,-1,-1,-1
Apple Valley,Hockaday AJ,,-1,-1,-1,-1,-1
Apple Valley,Whitefish Bay RD,,-1,-1,-1,-1,-1
Apple Valley,New Trier NK,,-1,-1,-1,-1,-1
Apple Valley,Walt Whitman MH,,-1,-1,-1,-1,-1
Apple Valley,Whitefish Bay AP,,-1,-1,-1,-1,-1
Apple Valley,Eagan NM,,-1,-1,-1,-1,-1
Apple Valley,Palo Alto CF,,-1,-1,-1,-1,-1
Apple Valley,Greenhill SA,,-1,-1,-1,-1,-1
Apple Valley,Dowling Catholic DK,,-1,-1,-1,-1,-1
Apple Valley,Northland Christian MP,,-1,-1,-1,-1,-1
Apple Valley,Dougherty Valley AM,,-1,-1,-1,-1,-1
Apple Valley,Evanston Township GH,,-1,-1,-1,-1,-1
Apple Valley,Strake Jesuit CP WL,,-1,-1,-1,-1,-1
Apple Valley,New Trier SI,,-1,-1,-1,-1,-1
Apple Valley,Evanston Township HS,,-1,-1,-1,-1,-1
Apple Valley,Edina GM,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale SK,,-1,-1,-1,-1,-1
Apple Valley,St. Louis Park RS,,-1,-1,-1,-1,-1
Apple Valley,Lexington JS,,-1,-1,-1,-1,-1
Apple Valley,West Des Moines Valley AJ,,-1,-1,-1,-1,-1
Apple Valley,Milton AV,,-1,-1,-1,-1,-1
Apple Valley,Hockaday KB,,-1,-1,-1,-1,-1
Apple Valley,Scarsdale BS,,-1,-1,-1,-1,-1
Apple Valley,Chanhassen KL,,-1,-1,-1,-1,-1
Apple Valley,Bettendorf RN,,-1,-1,-1,-1,-1
Apple Valley,Eagan KM,,-1,-1,-1,-1,-1
Apple Valley,St. Louis Park DA,,-1,-1,-1,-1,-1
Apple Valley,Walt Whitman IL,,-1,-1,-1,-1,-1
Apple Valley,Mountain View VP,,-1,-1,-1,-1,-1
Apple Valley,Appleton East JV,,-1,-1,-1,-1,-1
Apple Valley,Cedar Park MT,,-1,-1,-1,-1,-1
Apple Valley,New Trier CW,,-1,-1,-1,-1,-1
Apple Valley,Blaine GG,,-1,-1,-1,-1,-1
Apple Valley,St. Thomas JM,,-1,-1,-1,-1,-1
Apple Valley,Rosemount JS,,-1,-1,-1,-1,-1
Apple Valley,St Thomas Academy AS,,-1,-1,-1,-1,-1
Apple Valley,St. Thomas EH,,-1,-1,-1,-1,-1
Apple Valley,Eagan TA,,-1,-1,-1,-1,-1
Apple Valley,Eagan JL,,-1,-1,-1,-1,-1
Apple Valley,Loyola HF,,-1,-1,-1,-1,-1
Apple Valley,Hockaday AS,,-1,-1,-1,-1,-1
Glenbrooks,Clements FT,,1,0,-1,-1,-1
Glenbrooks,Newark Science AK,,1,0,-1,-1,-1
Glenbrooks,Greenhill BE,,1,1,1,1,1
Glenbrooks,Cypress Bay JS,,1,0,-1,-1,-1
Glenbrooks,Westlake DB,,0,-1,-1,-1,-1
Glenbrooks,Law Magnet DD,,0,-1,-1,-1,-1
Glenbrooks,Oakwood JW,,1,0,-1,-1,-1
Glenbrooks,Harvard-Westlake NS,,1,0,-1,-1,-1
Glenbrooks,Millard North GB,,1,1,0,-1,-1
Glenbrooks,Greenhill GB,,1,1,0,-1,-1
Glenbrooks,American Heritage Pla DM,,0,-1,-1,-1,-1
Glenbrooks,Kinkaid JY,,0,-1,-1,-1,-1
Glenbrooks,Lexington AS,,0,-1,-1,-1,-1
Glenbrooks,Greenhill VA,,1,1,1,0,-1
Glenbrooks,West Des Moines Valle TF,,1,0,-1,-1,-1
Glenbrooks,Bronx High School of DR,,0,-1,-1,-1,-1
Glenbrooks,Harrison SR,,1,1,1,1,0
Glenbrooks,Bronx High School of ZP,,0,-1,-1,-1,-1
Glenbrooks,Peninsula JL,,0,-1,-1,-1,-1
Glenbrooks,NSU University JR,,1,1,0,-1,-1
Glenbrooks,Lake Highland Prepara NK,,1,1,1,0,-1
Glenbrooks,Winston Churchill KH,,0,-1,-1,-1,-1
Glenbrooks,Harrison RP,,1,1,0,-1,-1
Glenbrooks,Harvard-Westlake CC,,0,-1,-1,-1,-1
Glenbrooks,West Des Moines Valle TG,,0,-1,-1,-1,-1
Glenbrooks,Strake Jesuit College SM,,0,-1,-1,-1,-1
Glenbrooks,Scarsdale ZG,,1,0,-1,-1,-1
Glenbrooks,Cambridge Rindge and OS,,1,0,-1,-1,-1
Glenbrooks,Delbarton VK,,0,-1,-1,-1,-1
Glenbrooks,Lake Highland Prepara MK,,0,-1,-1,-1,-1
Glenbrooks,New Trier LK,,0,-1,-1,-1,-1
Glenbrooks,Lake Highland Prepara SP,,-1,-1,-1,-1,-1
Glenbrooks,West Des Moines Valle DR,,0,-1,-1,-1,-1
Glenbrooks,Gilmour Academy SW,,-1,-1,-1,-1,-1
Glenbrooks,Lake Highland Prepara MC,,-1,-1,-1,-1,-1
Glenbrooks,Fenwick TS,,-1,-1,-1,-1,-1
Glenbrooks,Apple Valley PH,,-1,-1,-1,-1,-1
Glenbrooks,Meadows LS,,-1,-1,-1,-1,-1
Glenbrooks,Los Altos JN,,-1,-1,-1,-1,-1
Glenbrooks,NSU University KC,,-1,-1,-1,-1,-1
Glenbrooks,West Des Moines Valle CT,,-1,-1,-1,-1,-1
Glenbrooks,Newark Science BA,,-1,-1,-1,-1,-1
Glenbrooks,Loyola AP,,-1,-1,-1,-1,-1
Glenbrooks,Harrison KK,,-1,-1,-1,-1,-1
Glenbrooks,Mountain View DZ,,-1,-1,-1,-1,-1
Glenbrooks,Interlake AL,,-1,-1,-1,-1,-1
Glenbrooks,Harvard-Westlake EE,,-1,-1,-1,-1,-1
Glenbrooks,Harker SP,,-1,-1,-1,-1,-1
Glenbrooks,Strake Jesuit College RC,,-1,-1,-1,-1,-1
Glenbrooks,Harrison EA,,-1,-1,-1,-1,-1
Glenbrooks,Episcopal AB,,-1,-1,-1,-1,-1
Glenbrooks,Scarsdale ZE,,-1,-1,-1,-1,-1
Glenbrooks,Benjamin Franklin SF,,-1,-1,-1,-1,-1
Glenbrooks,Cambridge Rindge and PO,,-1,-1,-1,-1,-1
Glenbrooks,Syosset JW,,-1,-1,-1,-1,-1
Glenbrooks,Marlborough AG,,-1,-1,-1,-1,-1
Glenbrooks,Apple Valley JB,,-1,-1,-1,-1,-1
Glenbrooks,Ft. Lauderdale AO,,-1,-1,-1,-1,-1
Glenbrooks,Newark Science DA,,-1,-1,-1,-1,-1
Glenbrooks,Loyola JO,,-1,-1,-1,-1,-1
Glenbrooks,Bronx High School of OK,,-1,-1,-1,-1,-1
Glenbrooks,Cypress Bay JI,,-1,-1,-1,-1,-1
Glenbrooks,Rosemount WL,,-1,-1,-1,-1,-1
Glenbrooks,Harker KQ,,-1,-1,-1,-1,-1
Glenbrooks,Harvard-Westlake CE,,-1,-1,-1,-1,-1
Glenbrooks,Peninsula IG,,-1,-1,-1,-1,-1
Glenbrooks,Scarsdale GZ,,-1,-1,-1,-1,-1
Glenbrooks,Immaculate Heart DD,,-1,-1,-1,-1,-1
Glenbrooks,Meadows KB,,-1,-1,-1,-1,-1
Glenbrooks,Mountain View VPa,,-1,-1,-1,-1,-1
Glenbrooks,Dulles AW,,-1,-1,-1,-1,-1
Glenbrooks,Meadows AT,,-1,-1,-1,-1,-1
Glenbrooks,Strake Jesuit College KF,,-1,-1,-1,-1,-1
Glenbrooks,Oakwood AM,,-1,-1,-1,-1,-1
Glenbrooks,Mountain View VPe,,-1,-1,-1,-1,-1
Glenbrooks,Loyola BS,,-1,-1,-1,-1,-1
Glenbrooks,Dougherty Valley SZ,,-1,-1,-1,-1,-1
Glenbrooks,Chaminade College Pre ER,,-1,-1,-1,-1,-1
Glenbrooks,Mountain View KX,,-1,-1,-1,-1,-1
Glenbrooks,New Trier NK,,-1,-1,-1,-1,-1
Glenbrooks,Isidore Newman AA,,-1,-1,-1,-1,-1
Glenbrooks,West MT,,-1,-1,-1,-1,-1
Glenbrooks,Holy Cross TL,,-1,-1,-1,-1,-1
Glenbrooks,Syosset AM,,-1,-1,-1,-1,-1
Glenbrooks,Marlborough LG,,-1,-1,-1,-1,-1
Glenbrooks,Marquette University HL,,-1,-1,-1,-1,-1
Glenbrooks,Strake Jesuit College GN,,-1,-1,-1,-1,-1
Glenbrooks,Dowling Catholic JO,,-1,-1,-1,-1,-1
Glenbrooks,McDowell AL,,-1,-1,-1,-1,-1
Glenbrooks,Brentwood EL,,-1,-1,-1,-1,-1
Glenbrooks,Immaculate Heart LM,,-1,-1,-1,-1,-1
Glenbrooks,Walt Whitman XR,,-1,-1,-1,-1,-1
Glenbrooks,Holy Cross RS,,-1,-1,-1,-1,-1
Glenbrooks,Phoenix Country Day PW,,-1,-1,-1,-1,-1
Glenbrooks,Apple Valley SO,,-1,-1,-1,-1,-1
Glenbrooks,Lexington ZA,,-1,-1,-1,-1,-1
Glenbrooks,Meadows SK,,-1,-1,-1,-1,-1
Glenbrooks,Westlake CF,,-1,-1,-1,-1,-1
Glenbrooks,Anderson JT,,-1,-1,-1,-1,-1
Glenbrooks,Edina GM,,-1,-1,-1,-1,-1
Glenbrooks,Delbarton EC,,-1,-1,-1,-1,-1
Glenbrooks,Dowling Catholic DK,,-1,-1,-1,-1,-1
Glenbrooks,Oakwood JS,,-1,-1,-1,-1,-1
Glenbrooks,Nova High JK,,-1,-1,-1,-1,-1
Glenbrooks,Houston Memorial PK,,-1,-1,-1,-1,-1
Glenbrooks,Whitefish Bay SR,,-1,-1,-1,-1,-1
Glenbrooks,Christopher Columbus JN,,-1,-1,-1,-1,-1
Glenbrooks,William Fremd MZ,,-1,-1,-1,-1,-1
Glenbrooks,Seven Lakes KZ,,-1,-1,-1,-1,-1
Glenbrooks,Hockaday KK,,-1,-1,-1,-1,-1
Glenbrooks,Lexington AQ,,-1,-1,-1,-1,-1
Glenbrooks,Harker RX,,-1,-1,-1,-1,-1
Glenbrooks,Los Altos SN,,-1,-1,-1,-1,-1
Glenbrooks,Dougherty Valley CS,,-1,-1,-1,-1,-1
Glenbrooks,Los Altos DV,,-1,-1,-1,-1,-1
Glenbrooks,Cypress Bay PP,,-1,-1,-1,-1,-1
Glenbrooks,Harker MS,,-1,-1,-1,-1,-1
Glenbrooks,Marlborough GK,,-1,-1,-1,-1,-1
Glenbrooks,Hockaday AJ,,-1,-1,-1,-1,-1
Glenbrooks,North Allegheny JZ,,-1,-1,-1,-1,-1
Glenbrooks,Bettendorf RN,,-1,-1,-1,-1,-1
Glenbrooks,Coral Springs AP,,-1,-1,-1,-1,-1
Glenbrooks,Kinkaid VL,,-1,-1,-1,-1,-1
Glenbrooks,Hockaday MS,,-1,-1,-1,-1,-1
Glenbrooks,Oakwood AB,,-1,-1,-1,-1,-1
Glenbrooks,Anderson IS,,-1,-1,-1,-1,-1
Glenbrooks,Brentwood EB,,-1,-1,-1,-1,-1
Glenbrooks,Buffalo Grove BM,,-1,-1,-1,-1,-1
Glenbrooks,George Washington KB,,-1,-1,-1,-1,-1
Glenbrooks,Appleton East HS (A) JV,,-1,-1,-1,-1,-1
Glenbrooks,St. Andrew's Episcopa BM,,-1,-1,-1,-1,-1
Glenbrooks,James Bowie WG,,-1,-1,-1,-1,-1
